"USER_ID_MOVIE_ID","PREDICTED_RATING"
1_10,2.6
1_67,4.7
1_82,3.3
1_97,4.0
1_121,3.0
1_138,4.9
1_142,3.9
1_148,3.9
1_211,3.3
1_254,1.9
1_322,4.2
1_375,3.5
1_437,3.1
1_468,3.9
1_487,3.7
1_556,2.6
1_562,4.3
1_570,2.8
1_589,4.1
1_614,2.9
1_655,3.6
1_682,3.1
1_709,2.9
1_732,2.7
1_740,3.1
1_803,3.3
1_834,2.3
1_895,2.5
1_912,4.3
1_919,4.2
1_936,3.7
1_947,4.4
1_948,3.5
1_971,2.6
1_980,3.4
1_986,2.9
1_1075,3.9
1_1086,3.7
1_1110,3.4
1_1116,2.6
1_1145,3.3
1_1154,3.6
1_1176,2.7
1_1191,3.1
1_1197,3.7
1_1202,2.7
1_1205,2.8
1_1222,3.1
1_1306,2.6
1_1321,3.0
1_1324,3.9
1_1331,4.6
1_1332,2.8
1_1379,3.7
1_1398,4.5
1_1439,3.3
1_1473,3.1
1_1504,3.7
1_1532,3.5
2_83,3.5
2_305,3.3
2_306,3.5
2_403,4.1
2_475,4.4
2_755,3.7
2_757,3.7
2_776,3.8
2_808,3.3
2_810,3.5
2_1008,4.2
2_1032,4.1
2_1049,4.1
2_1224,3.8
2_1249,3.5
2_1306,3.1
2_1325,3.7
2_1364,3.4
2_1379,4.4
2_1383,3.4
2_1398,3.7
3_103,3.7
3_168,4.1
3_218,4.1
3_395,4.5
3_506,4.3
3_533,2.9
3_732,3.8
3_757,4.0
3_827,3.9
3_856,3.6
3_875,3.9
3_948,2.8
3_1011,4.6
3_1023,4.8
3_1105,3.5
3_1117,4.8
3_1168,4.5
3_1188,4.0
3_1393,4.4
3_1481,3.3
4_275,3.3
4_323,3.7
4_330,2.5
4_528,3.4
4_800,3.7
4_810,2.7
4_912,3.7
4_1175,2.4
4_1256,3.3
4_1257,3.3
5_67,4.6
5_128,4.3
5_203,3.7
5_290,4.5
5_395,4.0
5_538,4.4
5_712,4.5
5_715,4.4
5_716,4.2
5_945,4.1
5_948,3.9
5_962,4.1
5_1023,3.9
5_1067,4.3
5_1364,4.5
5_1540,3.7
6_83,3.3
6_138,3.8
6_276,3.2
6_348,3.6
6_350,4.2
6_372,3.3
6_377,2.5
6_399,4.7
6_402,3.6
6_453,3.5
6_464,3.4
6_487,3.3
6_492,4.0
6_501,2.5
6_506,2.8
6_581,2.9
6_603,3.8
6_705,4.5
6_707,3.4
6_710,3.1
6_779,3.1
6_796,3.7
6_811,3.5
6_828,3.6
6_898,2.4
6_912,4.1
6_936,4.1
6_938,3.5
6_945,4.1
6_947,4.5
6_1031,2.9
6_1074,3.3
6_1080,4.2
6_1134,3.9
6_1360,4.5
6_1390,4.1
6_1392,3.3
6_1399,4.3
6_1417,2.5
6_1435,2.9
6_1453,3.3
6_1460,3.8
6_1475,3.4
6_1499,3.5
6_1504,4.4
6_1515,3.3
6_1539,3.5
7_63,2.5
7_275,3.5
7_333,3.6
7_372,3.1
7_709,3.5
7_1214,2.3
7_1364,3.6
8_3,3.1
8_8,4.1
8_42,3.7
8_69,4.0
8_101,4.3
8_111,4.7
8_113,3.7
8_132,2.8
8_153,3.9
8_167,3.4
8_203,3.5
8_210,2.7
8_252,4.6
8_277,4.6
8_310,2.9
8_330,3.1
8_333,4.3
8_335,2.9
8_449,2.7
8_508,3.5
8_539,3.8
8_548,4.3
8_621,2.6
8_644,3.6
8_653,4.3
8_658,4.9
8_674,2.9
8_691,4.1
8_701,2.3
8_704,3.7
8_732,3.0
8_797,3.7
8_841,2.8
8_847,2.9
8_890,3.3
8_919,3.9
8_926,3.3
8_944,4.8
8_975,4.4
8_983,3.2
8_1013,4.6
8_1038,3.8
8_1048,3.0
8_1056,3.2
8_1080,4.7
8_1096,2.7
8_1103,3.4
8_1113,4.3
8_1116,2.5
8_1117,4.2
8_1168,4.7
8_1188,4.5
8_1210,4.0
8_1303,3.4
8_1311,3.5
8_1325,2.7
8_1337,4.4
8_1356,3.1
8_1379,3.1
8_1389,2.3
8_1398,3.7
8_1446,4.3
8_1469,3.5
8_1484,4.4
8_1540,4.3
9_8,3.1
9_79,2.1
9_145,2.7
9_258,1.7
9_313,3.3
9_355,4.3
9_378,4.0
9_474,3.8
9_513,3.2
9_537,2.2
9_603,3.9
9_648,3.9
9_698,3.6
9_701,3.6
9_747,3.2
9_754,2.2
9_762,4.2
9_790,3.5
9_862,2.8
9_869,2.7
9_1004,3.3
9_1037,3.1
9_1152,2.9
9_1233,3.3
9_1257,4.1
9_1267,3.1
9_1272,3.1
9_1325,3.7
9_1355,2.3
9_1364,3.5
9_1392,3.7
10_68,2.9
10_138,4.4
10_185,3.5
10_659,2.8
10_736,3.0
10_892,3.3
10_898,2.4
10_1273,2.9
10_1355,3.7
10_1364,4.0
11_45,2.5
11_168,4.7
11_306,3.7
11_394,2.7
11_565,3.3
11_755,3.6
11_811,3.5
11_862,2.9
11_866,4.4
11_914,3.2
11_1058,4.3
11_1148,4.7
11_1181,4.2
11_1201,3.6
12_313,4.3
12_340,2.7
12_538,4.5
12_604,2.7
12_650,2.9
12_701,3.3
12_1390,4.0
12_1504,4.1
13_6,3.9
13_37,4.2
13_53,2.8
13_67,4.9
13_116,3.5
13_130,3.5
13_177,4.1
13_181,3.7
13_196,3.7
13_305,3.7
13_370,4.4
13_386,4.5
13_424,4.2
13_446,3.9
13_448,4.3
13_465,4.5
13_506,4.0
13_528,3.5
13_548,3.8
13_639,3.5
13_658,4.1
13_694,3.9
13_705,3.9
13_731,4.7
13_791,3.9
13_793,4.1
13_829,3.3
13_837,3.9
13_848,4.1
13_866,3.9
13_877,3.3
13_904,3.8
13_906,2.9
13_944,4.0
13_1011,4.3
13_1012,4.3
13_1078,2.9
13_1117,4.9
13_1197,4.5
13_1198,3.1
13_1249,3.4
13_1281,3.3
13_1289,4.2
13_1330,3.3
13_1331,4.5
13_1342,4.0
13_1359,3.7
13_1390,4.9
13_1410,4.3
13_1473,2.3
13_1484,4.3
13_1506,3.2
13_1517,4.3
14_247,3.8
14_510,3.3
14_607,3.3
14_1033,1.9
14_1127,3.3
14_1256,3.4
14_1338,3.3
14_1455,3.3
15_67,4.1
15_92,4.4
15_127,4.5
15_148,3.8
15_197,2.7
15_232,4.1
15_300,2.9
15_335,3.3
15_342,1.5
15_375,4.1
15_377,2.9
15_385,3.8
15_403,3.7
15_444,3.3
15_510,3.5
15_573,3.5
15_575,4.6
15_580,3.9
15_684,3.3
15_717,2.8
15_732,3.4
15_755,2.9
15_811,3.5
15_866,4.1
15_871,3.3
15_895,3.9
15_898,2.0
15_910,4.0
15_945,4.3
15_947,4.5
15_948,4.3
15_1010,3.5
15_1011,4.5
15_1023,3.9
15_1038,4.5
15_1062,3.1
15_1065,2.4
15_1151,3.7
15_1154,4.2
15_1202,3.7
15_1214,2.8
15_1251,2.6
15_1297,3.9
15_1315,2.8
15_1325,4.1
15_1390,4.9
15_1488,3.3
15_1504,4.5
16_34,3.5
16_49,2.5
16_67,4.5
16_79,3.7
16_138,3.5
16_216,4.0
16_235,3.9
16_247,3.7
16_252,4.3
16_277,4.1
16_322,3.2
16_333,4.6
16_341,2.3
16_365,3.4
16_375,4.0
16_395,4.3
16_501,2.9
16_518,4.1
16_522,4.2
16_523,3.6
16_533,2.2
16_543,3.9
16_569,3.1
16_617,4.4
16_640,3.9
16_658,4.7
16_690,2.7
16_760,2.8
16_791,3.4
16_810,2.1
16_829,4.1
16_869,3.6
16_898,3.0
16_912,3.6
16_916,4.2
16_986,3.0
16_1025,3.5
16_1043,4.0
16_1044,4.0
16_1078,3.3
16_1154,3.3
16_1162,2.7
16_1170,2.1
16_1197,4.3
16_1210,3.3
16_1502,3.1
16_1504,3.1
16_1539,4.2
17_2,3.1
17_36,2.5
