"USER_ID_MOVIE_ID","PREDICTED_RATING"
1_10,3.0
1_67,3.0
1_82,3.0
1_97,3.0
1_121,3.0
1_138,3.0
1_142,3.0
1_148,3.0
1_211,3.0
1_254,3.0
1_322,3.0
1_375,3.0
1_437,3.0
1_468,3.0
1_487,3.0
1_556,3.0
1_562,3.0
1_570,3.0
1_589,3.0
1_614,3.0
1_655,3.0
1_682,3.0
1_709,3.0
1_732,3.0
1_740,3.0
1_803,3.0
1_834,3.0
1_895,3.0
1_912,3.0
1_919,3.0
1_936,3.0
1_947,3.0
1_948,3.0
1_971,3.0
1_980,3.0
1_986,3.0
1_1075,3.0
1_1086,3.0
1_1110,3.0
1_1116,3.0
1_1145,3.0
1_1154,3.0
1_1176,3.0
1_1191,3.0
1_1197,3.0
1_1202,3.0
1_1205,3.0
1_1222,3.0
1_1306,3.0
1_1321,3.0
1_1324,3.0
1_1331,3.0
1_1332,3.0
1_1379,3.0
1_1398,3.0
1_1439,3.0
1_1473,3.0
1_1504,3.0
1_1532,3.0
2_83,3.0
2_305,3.0
2_306,3.0
2_403,3.0
2_475,3.0
2_755,3.0
2_757,3.0
2_776,3.0
2_808,3.0
2_810,3.0
2_1008,3.0
2_1032,3.0
2_1049,3.0
2_1224,3.0
2_1249,3.0
2_1306,3.0
2_1325,3.0
2_1364,3.0
2_1379,3.0
2_1383,3.0
2_1398,3.0
3_103,3.0
3_168,3.0
3_218,3.0
3_395,3.0
3_506,3.0
3_533,3.0
3_732,3.0
3_757,3.0
3_827,3.0
3_856,3.0
3_875,3.0
3_948,3.0
3_1011,3.0
3_1023,3.0
3_1105,3.0
3_1117,3.0
3_1168,3.0
3_1188,3.0
3_1393,3.0
3_1481,3.0
4_275,3.0
4_323,3.0
4_330,3.0
4_528,3.0
4_800,3.0
4_810,3.0
4_912,3.0
4_1175,3.0
4_1256,3.0
4_1257,3.0
5_67,3.0
5_128,3.0
5_203,3.0
5_290,3.0
5_395,3.0
5_538,3.0
5_712,3.0
5_715,3.0
5_716,3.0
5_945,3.0
5_948,3.0
5_962,3.0
5_1023,3.0
5_1067,3.0
5_1364,3.0
5_1540,3.0
6_83,3.0
6_138,3.0
6_276,3.0
6_348,3.0
6_350,3.0
6_372,3.0
6_377,3.0
6_399,3.0
6_402,3.0
6_453,3.0
6_464,3.0
6_487,3.0
6_492,3.0
6_501,3.0
6_506,3.0
6_581,3.0
6_603,3.0
6_705,3.0
6_707,3.0
6_710,3.0
6_779,3.0
6_796,3.0
6_811,3.0
6_828,3.0
6_898,3.0
6_912,3.0
6_936,3.0
6_938,3.0
6_945,3.0
6_947,3.0
6_1031,3.0
6_1074,3.0
6_1080,3.0
6_1134,3.0
6_1360,3.0
6_1390,3.0
6_1392,3.0
6_1399,3.0
6_1417,3.0
6_1435,3.0
6_1453,3.0
6_1460,3.0
6_1475,3.0
6_1499,3.0
6_1504,3.0
6_1515,3.0
6_1539,3.0
7_63,3.0
7_275,3.0
7_333,3.0
7_372,3.0
7_709,3.0
7_1214,3.0
7_1364,3.0
8_3,3.0
8_8,3.0
8_42,3.0
8_69,3.0
8_101,3.0
8_111,3.0
8_113,3.0
8_132,3.0
8_153,3.0
8_167,3.0
8_203,3.0
8_210,3.0
8_252,3.0
8_277,3.0
8_310,3.0
8_330,3.0
8_333,3.0
8_335,3.0
8_449,3.0
8_508,3.0
8_539,3.0
8_548,3.0
8_621,3.0
8_644,3.0
8_653,3.0
8_658,3.0
8_674,3.0
8_691,3.0
8_701,3.0
8_704,3.0
8_732,3.0
8_797,3.0
8_841,3.0
8_847,3.0
8_890,3.0
8_919,3.0
8_926,3.0
8_944,3.0
8_975,3.0
8_983,3.0
8_1013,3.0
8_1038,3.0
8_1048,3.0
8_1056,3.0
8_1080,3.0
8_1096,3.0
8_1103,3.0
8_1113,3.0
8_1116,3.0
8_1117,3.0
8_1168,3.0
8_1188,3.0
8_1210,3.0
8_1303,3.0
8_1311,3.0
8_1325,3.0
8_1337,3.0
8_1356,3.0
8_1379,3.0
8_1389,3.0
8_1398,3.0
8_1446,3.0
8_1469,3.0
8_1484,3.0
8_1540,3.0
9_8,3.0
9_79,3.0
9_145,3.0
9_258,3.0
9_313,3.0
9_355,3.0
9_378,3.0
9_474,3.0
9_513,3.0
9_537,3.0
9_603,3.0
9_648,3.0
9_698,3.0
9_701,3.0
9_747,3.0
9_754,3.0
9_762,3.0
9_790,3.0
9_862,3.0
9_869,3.0
9_1004,3.0
9_1037,3.0
9_1152,3.0
9_1233,3.0
9_1257,3.0
9_1267,3.0
9_1272,3.0
9_1325,3.0
9_1355,3.0
9_1364,3.0
9_1392,3.0
10_68,3.0
10_138,3.0
10_185,3.0
10_659,3.0
10_736,3.0
10_892,3.0
10_898,3.0
10_1273,3.0
10_1355,3.0
10_1364,3.0
11_45,3.0
11_168,3.0
11_306,3.0
11_394,3.0
11_565,3.0
11_755,3.0
11_811,3.0
11_862,3.0
11_866,3.0
11_914,3.0
11_1058,3.0
11_1148,3.0
11_1181,3.0
11_1201,3.0
12_313,3.0
12_340,3.0
12_538,3.0
12_604,3.0
12_650,3.0
12_701,3.0
12_1390,3.0
12_1504,3.0
13_6,3.0
13_37,3.0
13_53,3.0
13_67,3.0
13_116,3.0
13_130,3.0
13_177,3.0
13_181,3.0
13_196,3.0
13_305,3.0
13_370,3.0
13_386,3.0
13_424,3.0
13_446,3.0
13_448,3.0
13_465,3.0
13_506,3.0
13_528,3.0
13_548,3.0
13_639,3.0
13_658,3.0
13_694,3.0
13_705,3.0
13_731,3.0
13_791,3.0
13_793,3.0
13_829,3.0
13_837,3.0
13_848,3.0
13_866,3.0
13_877,3.0
13_904,3.0
13_906,3.0
13_944,3.0
13_1011,3.0
13_1012,3.0
13_1078,3.0
13_1117,3.0
13_1197,3.0
13_1198,3.0
13_1249,3.0
13_1281,3.0
13_1289,3.0
13_1330,3.0
13_1331,3.0
13_1342,3.0
13_1359,3.0
13_1390,3.0
13_1410,3.0
13_1473,3.0
13_1484,3.0
13_1506,3.0
13_1517,3.0
14_247,3.0
14_510,3.0
14_607,3.0
14_1033,3.0
14_1127,3.0
14_1256,3.0
14_1338,3.0
14_1455,3.0
15_67,3.0
