"USER_ID_MOVIE_ID","PREDICTED_RATING"
1_10,2.0
1_67,5.0
1_82,4.0
1_97,4.0
1_121,4.0
1_138,5.0
1_142,4.0
1_148,4.0
1_211,3.0
1_254,1.0
1_322,5.0
1_375,5.0
1_437,3.0
1_468,3.0
1_487,4.0
1_556,1.0
1_562,4.0
1_570,4.0
1_589,2.0
1_614,3.0
1_655,5.0
1_682,3.0
1_709,3.0
1_732,3.0
1_740,3.0
1_803,3.0
1_834,3.0
1_895,2.0
1_912,4.0
1_919,3.0
1_936,4.0
1_947,4.0
1_948,4.0
1_971,1.0
1_980,3.0
1_986,1.0
1_1075,4.0
1_1086,3.0
1_1110,2.0
1_1116,2.0
1_1145,3.0
1_1154,4.0
1_1176,2.0
1_1191,3.0
1_1197,5.0
1_1202,2.0
1_1205,3.0
1_1222,2.0
1_1306,5.0
1_1321,5.0
1_1324,5.0
1_1331,3.0
1_1332,1.0
1_1379,4.0
1_1398,3.0
1_1439,5.0
1_1473,3.0
1_1504,4.0
1_1532,4.0
2_83,3.0
2_305,5.0
2_306,4.0
2_403,4.0
2_475,5.0
2_755,4.0
2_757,2.0
2_776,4.0
2_808,3.0
2_810,4.0
2_1008,4.0
2_1032,4.0
2_1049,4.0
2_1224,4.0
2_1249,4.0
2_1306,4.0
2_1325,3.0
2_1364,4.0
2_1379,5.0
2_1383,4.0
2_1398,5.0
3_103,3.0
3_168,5.0
3_218,4.0
3_395,5.0
3_506,4.0
3_533,1.0
3_732,4.0
3_757,1.0
3_827,4.0
3_856,1.0
3_875,5.0
3_948,5.0
3_1011,4.0
3_1023,5.0
3_1105,4.0
3_1117,5.0
3_1168,5.0
3_1188,5.0
3_1393,5.0
3_1481,5.0
4_275,4.0
4_323,4.0
4_330,4.0
4_528,3.0
4_800,3.0
4_810,4.0
4_912,5.0
4_1175,5.0
4_1256,5.0
4_1257,5.0
5_67,5.0
5_128,4.0
5_203,4.0
5_290,5.0
5_395,5.0
5_538,5.0
5_712,4.0
5_715,4.0
5_716,3.0
5_945,4.0
5_948,4.0
5_962,4.0
5_1023,5.0
5_1067,2.0
5_1364,4.0
5_1540,4.0
6_83,2.0
6_138,3.0
6_276,3.0
6_348,4.0
6_350,5.0
6_372,4.0
6_377,3.0
6_399,4.0
6_402,4.0
6_453,3.0
6_464,3.0
6_487,3.0
6_492,4.0
6_501,2.0
6_506,4.0
6_581,3.0
6_603,3.0
6_705,5.0
6_707,3.0
6_710,3.0
6_779,1.0
6_796,4.0
6_811,4.0
6_828,2.0
6_898,1.0
6_912,5.0
6_936,5.0
6_938,4.0
6_945,3.0
6_947,2.0
6_1031,3.0
6_1074,3.0
6_1080,4.0
6_1134,4.0
6_1360,4.0
6_1390,4.0
6_1392,3.0
6_1399,5.0
6_1417,4.0
6_1435,3.0
6_1453,3.0
6_1460,4.0
6_1475,3.0
6_1499,4.0
6_1504,4.0
6_1515,3.0
6_1539,5.0
7_63,4.0
7_275,3.0
7_333,4.0
7_372,4.0
7_709,4.0
7_1214,3.0
7_1364,4.0
8_3,1.0
8_8,4.0
8_42,5.0
8_69,3.0
8_101,3.0
8_111,5.0
8_113,4.0
8_132,4.0
8_153,4.0
8_167,5.0
8_203,5.0
8_210,3.0
8_252,5.0
8_277,5.0
8_310,3.0
8_330,3.0
8_333,5.0
8_335,2.0
8_449,2.0
8_508,3.0
8_539,3.0
8_548,5.0
8_621,2.0
8_644,3.0
8_653,5.0
8_658,5.0
8_674,3.0
8_691,4.0
8_701,4.0
8_704,4.0
8_732,3.0
8_797,4.0
8_841,3.0
8_847,3.0
8_890,3.0
8_919,3.0
8_926,3.0
8_944,5.0
8_975,5.0
8_983,3.0
8_1013,5.0
8_1038,4.0
8_1048,2.0
8_1056,3.0
8_1080,5.0
8_1096,3.0
8_1103,3.0
8_1113,5.0
8_1116,2.0
8_1117,4.0
8_1168,5.0
8_1188,5.0
8_1210,4.0
8_1303,3.0
8_1311,3.0
8_1325,3.0
8_1337,3.0
8_1356,3.0
8_1379,3.0
8_1389,3.0
8_1398,3.0
8_1446,4.0
8_1469,3.0
8_1484,5.0
8_1540,4.0
9_8,3.0
9_79,5.0
9_145,2.0
9_258,3.0
9_313,4.0
9_355,5.0
9_378,3.0
9_474,5.0
9_513,4.0
9_537,2.0
9_603,5.0
9_648,5.0
9_698,3.0
9_701,3.0
9_747,3.0
9_754,3.0
9_762,4.0
9_790,2.0
9_862,5.0
9_869,3.0
9_1004,3.0
9_1037,4.0
9_1152,3.0
9_1233,5.0
9_1257,3.0
9_1267,4.0
9_1272,4.0
9_1325,4.0
