"USER_ID_MOVIE_ID","PREDICTED_RATING"
1_10,3.6
1_67,4.0
1_82,3.6
1_97,3.5
1_121,3.2
1_138,3.7
1_142,3.9
1_148,3.4
1_211,3.4
1_254,2.7
1_322,3.7
1_375,3.1
1_437,3.5
1_468,3.5
1_487,3.3
1_556,3.0
1_562,3.6
1_570,3.3
1_589,4.1
1_614,3.5
1_655,3.0
1_682,3.2
1_709,3.5
1_732,3.5
1_740,2.9
1_803,3.4
1_834,2.9
1_895,3.5
1_912,3.6
1_919,3.9
1_936,3.6
1_947,3.1
1_948,3.7
1_971,3.2
1_980,3.4
1_986,3.7
1_1075,3.6
1_1086,3.5
1_1110,3.1
1_1116,3.7
1_1145,3.5
1_1154,3.6
1_1176,3.4
1_1191,3.7
1_1197,3.8
1_1202,3.5
1_1205,2.7
1_1222,3.5
1_1306,3.4
1_1321,3.6
1_1324,3.4
1_1331,3.7
1_1332,3.4
1_1379,3.5
1_1398,3.5
1_1439,3.5
1_1473,3.6
1_1504,3.1
1_1532,3.5
2_83,3.5
2_305,3.6
2_306,3.6
2_403,3.4
2_475,3.1
2_755,3.9
2_757,3.4
2_776,4.0
2_808,3.6
2_810,2.9
2_1008,3.7
2_1032,3.3
2_1049,3.6
2_1224,4.0
2_1249,3.4
2_1306,3.6
2_1325,3.2
2_1364,3.4
2_1379,3.6
2_1383,3.2
2_1398,3.4
3_103,3.5
3_168,3.8
3_218,3.8
3_395,4.0
3_506,4.0
3_533,3.4
3_732,4.0
3_757,3.3
3_827,3.8
3_856,3.3
3_875,3.5
3_948,3.7
3_1011,3.8
3_1023,4.1
3_1105,3.6
3_1117,4.1
3_1168,3.9
3_1188,3.9
3_1393,4.4
3_1481,2.9
4_275,3.6
4_323,3.6
4_330,3.7
4_528,3.8
4_800,3.5
4_810,3.0
4_912,3.6
4_1175,2.9
4_1256,3.8
4_1257,3.0
5_67,3.8
5_128,4.1
5_203,3.7
5_290,3.6
5_395,3.8
5_538,4.0
5_712,4.3
5_715,4.1
5_716,3.7
5_945,3.9
5_948,3.6
5_962,3.5
5_1023,3.7
5_1067,4.5
5_1364,3.6
5_1540,3.6
6_83,3.3
6_138,3.7
6_276,2.7
6_348,3.8
6_350,3.4
6_372,3.2
6_377,3.2
6_399,3.3
6_402,3.2
6_453,3.3
6_464,3.6
6_487,2.9
6_492,4.0
6_501,3.3
6_506,3.6
6_581,3.1
6_603,3.5
6_705,3.3
6_707,3.1
6_710,3.0
6_779,3.5
6_796,3.3
6_811,3.8
6_828,3.4
6_898,3.5
6_912,3.4
6_936,3.6
6_938,2.7
6_945,3.1
6_947,2.8
6_1031,3.2
6_1074,2.7
6_1080,3.9
6_1134,3.6
6_1360,3.2
6_1390,4.3
6_1392,3.3
6_1399,3.4
6_1417,3.5
6_1435,3.2
6_1453,3.5
6_1460,4.0
6_1475,2.9
6_1499,3.0
6_1504,3.6
6_1515,3.0
6_1539,3.2
7_63,3.1
7_275,3.1
7_333,3.9
7_372,2.7
7_709,2.7
7_1214,3.6
7_1364,3.4
8_3,3.4
8_8,3.5
8_42,4.1
8_69,3.9
8_101,3.7
8_111,3.9
8_113,3.4
8_132,2.9
8_153,3.1
8_167,3.3
8_203,3.5
8_210,3.4
8_252,3.8
8_277,4.3
8_310,3.4
8_330,3.5
8_333,3.9
8_335,3.2
8_449,3.4
8_508,3.0
8_539,4.2
8_548,4.1
8_621,3.4
8_644,3.1
8_653,3.8
8_658,3.7
8_674,3.6
8_691,4.3
8_701,3.5
8_704,3.7
8_732,3.7
8_797,3.3
8_841,3.2
8_847,3.5
8_890,4.1
8_919,3.8
8_926,3.1
8_944,3.9
8_975,4.1
8_983,3.1
8_1013,3.4
8_1038,3.8
8_1048,3.8
8_1056,3.9
8_1080,3.9
8_1096,3.5
8_1103,3.6
8_1113,3.7
8_1116,3.3
8_1117,4.3
8_1168,3.4
8_1188,3.1
8_1210,3.3
8_1303,3.3
8_1311,3.8
8_1325,3.8
8_1337,3.8
8_1356,3.4
8_1379,2.8
8_1389,3.8
8_1398,3.2
8_1446,4.3
8_1469,3.9
8_1484,4.1
8_1540,3.8
9_8,3.2
9_79,3.6
9_145,3.1
9_258,3.2
9_313,3.2
9_355,3.6
9_378,3.6
9_474,3.3
9_513,3.1
9_537,3.4
9_603,3.2
9_648,3.3
9_698,3.1
9_701,3.0
9_747,3.6
9_754,3.4
9_762,3.2
9_790,3.1
9_862,3.4
9_869,2.5
9_1004,3.5
9_1037,3.0
9_1152,3.2
9_1233,3.3
9_1257,3.2
9_1267,3.9
9_1272,3.7
9_1325,3.2
9_1355,3.4
9_1364,3.8
9_1392,3.3
10_68,3.2
10_138,3.5
10_185,3.4
10_659,3.2
10_736,3.2
10_892,3.6
10_898,3.3
10_1273,4.1
10_1355,3.6
10_1364,2.9
11_45,3.4
11_168,3.9
11_306,3.7
11_394,4.1
11_565,3.6
11_755,3.6
11_811,3.8
11_862,3.5
11_866,4.0
11_914,3.5
11_1058,3.8
11_1148,4.0
11_1181,4.2
11_1201,3.9
12_313,3.7
12_340,3.6
12_538,4.2
12_604,3.5
12_650,3.1
12_701,3.7
12_1390,4.3
12_1504,3.9
13_6,3.2
13_37,3.4
13_53,4.4
13_67,3.9
13_116,3.5
13_130,3.8
13_177,3.4
13_181,3.4
13_196,3.7
13_305,3.5
13_370,3.7
13_386,3.8
13_424,3.8
13_446,3.6
13_448,4.0
13_465,4.1
13_506,3.6
13_528,3.6
13_548,3.5
13_639,3.2
13_658,3.4
13_694,3.4
13_705,3.7
13_731,2.3
13_791,3.1
13_793,3.8
13_829,3.8
13_837,3.8
13_848,3.4
13_866,4.0
13_877,3.2
13_904,4.1
13_906,4.0
13_944,3.9
13_1011,3.7
13_1012,3.8
13_1078,3.5
13_1117,3.8
13_1197,3.9
13_1198,3.4
13_1249,3.1
13_1281,2.8
13_1289,3.9
13_1330,3.0
13_1331,3.8
13_1342,3.7
13_1359,3.7
13_1390,4.2
13_1410,3.8
13_1473,3.2
13_1484,3.7
13_1506,3.5
13_1517,3.6
14_247,3.6
14_510,3.6
14_607,3.2
14_1033,3.5
14_1127,3.6
14_1256,3.8
14_1338,2.7
14_1455,3.4
15_67,3.9
15_92,3.4
15_127,3.4
15_148,3.6
15_197,3.5
15_232,3.4
15_300,3.3
15_335,3.6
15_342,3.6
15_375,3.7
15_377,3.6
15_385,3.9
15_403,3.6
15_444,4.0
15_510,3.3
15_573,3.7
15_575,3.6
15_580,4.0
15_684,3.1
15_717,3.2
15_732,3.6
15_755,4.0
15_811,3.7
15_866,3.9
15_871,3.4
15_895,3.5
15_898,3.6
15_910,3.1
15_945,3.6
15_947,3.5
15_948,3.7
15_1010,3.6
15_1011,4.1
15_1023,4.1
15_1038,4.1
15_1062,3.6
15_1065,3.8
15_1151,3.6
15_1154,3.7
15_1202,3.7
15_1214,3.8
15_1251,3.4
15_1297,3.4
15_1315,3.6
15_1325,3.4
15_1390,4.4
15_1488,3.2
15_1504,3.3
16_34,3.3
16_49,2.9
16_67,4.1
16_79,3.6
16_138,3.5
16_216,3.3
16_235,3.3
16_247,3.6
16_252,4.0
16_277,4.4
16_322,3.5
16_333,3.7
16_341,3.6
16_365,3.5
16_375,2.9
16_395,4.1
16_501,2.8
16_518,3.5
16_522,3.5
16_523,3.4
16_533,3.0
16_543,3.4
16_569,3.7
16_617,3.5
16_640,2.9
16_658,3.5
16_690,3.3
16_760,3.3
16_791,3.6
16_810,3.1
16_829,3.6
16_869,3.7
16_898,3.3
16_912,3.5
16_916,3.8
16_986,3.8
16_1025,3.1
16_1043,3.6
16_1044,3.7
16_1078,2.9
16_1154,3.8
16_1162,3.3
16_1170,3.7
16_1197,3.6
16_1210,3.5
16_1502,3.5
16_1504,3.2
16_1539,3.5
17_2,3.4
17_36,3.4
17_41,3.1
17_50,3.8
17_58,3.5
17_85,3.5
17_116,2.7
17_120,3.7
17_124,3.6
17_144,3.1
17_187,3.7
17_218,3.0
17_222,3.6
17_224,3.4
17_235,3.5
17_242,3.6
17_251,3.3
17_254,3.3
17_256,3.6
17_302,3.1
17_304,3.3
17_329,3.1
17_333,3.8
17_334,3.6
17_348,4.1
17_365,3.7
17_371,3.2
17_378,3.0
17_389,3.8
17_398,3.6
17_402,3.3
17_407,3.7
17_408,3.1
17_425,3.7
17_454,3.0
17_459,3.3
17_477,3.2
17_487,3.4
17_502,3.3
17_506,4.0
17_512,3.4
17_531,3.4
17_533,3.2
17_554,3.7
17_580,4.0
17_591,3.5
17_600,3.7
17_603,3.7
17_624,3.2
17_640,3.2
17_645,4.1
17_650,3.4
17_661,3.2
17_663,4.0
17_664,2.9
17_707,3.1
17_717,3.7
17_742,3.6
17_760,3.4
17_808,3.6
17_821,3.3
17_847,3.7
17_850,3.5
17_898,3.4
17_905,3.7
17_929,3.5
17_942,3.6
17_947,3.4
17_966,4.5
17_980,3.5
17_986,3.4
17_995,3.5
17_998,3.5
17_999,3.6
17_1000,3.3
17_1002,3.9
17_1009,3.0
17_1029,4.2
17_1033,3.5
17_1041,3.1
17_1043,3.3
17_1048,3.7
17_1049,3.3
17_1050,4.2
17_1054,3.4
17_1059,3.5
17_1062,3.3
17_1068,3.4
17_1081,3.1
17_1105,3.5
17_1145,3.7
17_1155,3.8
17_1160,3.5
17_1161,3.7
17_1163,3.5
17_1170,3.5
17_1194,3.8
17_1205,3.4
17_1206,3.4
17_1284,3.4
17_1289,4.0
17_1315,3.9
17_1321,3.5
17_1328,3.7
17_1338,3.5
17_1346,3.2
17_1360,2.9
17_1383,3.0
17_1386,3.7
17_1389,3.7
17_1391,3.5
17_1397,3.4
17_1398,3.8
17_1415,2.6
17_1427,3.2
17_1439,3.8
17_1444,3.9
17_1468,3.9
17_1473,3.7
17_1480,3.6
17_1499,3.5
17_1504,3.5
17_1521,3.4
17_1525,3.1
17_1531,3.6
17_1532,3.7
17_1535,3.6
18_141,3.3
18_413,3.2
18_604,3.7
18_701,3.1
18_804,3.1
18_839,3.2
18_1364,3.8
18_1520,3.8
19_42,4.4
19_51,3.3
19_99,3.5
19_128,4.0
19_130,3.8
19_157,3.5
19_162,4.2
19_290,4.0
19_299,3.5
19_335,3.7
19_350,3.6
19_403,3.9
19_453,3.8
19_519,3.7
19_543,4.0
19_565,3.4
19_568,3.9
19_579,3.6
19_640,3.6
19_644,3.7
19_646,3.7
19_657,3.8
19_668,3.3
19_675,3.6
19_705,3.6
19_722,3.9
19_776,3.4
19_798,3.9
19_823,3.8
19_829,4.0
19_904,3.6
19_919,3.9
19_937,3.5
19_948,3.8
19_951,3.4
19_955,3.8
19_966,4.1
19_992,3.6
19_1010,3.5
19_1044,3.6
19_1072,3.6
19_1096,3.8
19_1134,3.6
19_1181,4.1
19_1197,3.9
19_1231,3.3
19_1269,3.8
19_1356,3.5
19_1398,3.3
19_1409,3.2
19_1446,4.3
19_1504,3.6
20_50,3.3
20_52,3.8
20_67,3.5
20_81,4.1
20_91,2.9
20_144,3.5
20_146,3.0
20_153,3.8
20_159,3.1
20_161,3.1
20_179,3.5
20_235,3.4
20_238,3.1
20_263,3.4
20_265,2.9
20_276,3.6
20_328,3.0
20_379,3.9
20_385,3.5
20_386,3.9
20_448,3.7
20_486,3.3
20_519,3.1
20_537,3.0
20_563,3.5
20_565,3.5
20_582,3.8
20_589,3.7
20_593,3.7
20_629,3.9
20_640,2.9
20_705,4.2
20_709,3.5
20_755,3.4
20_792,3.2
20_801,3.7
20_821,3.4
20_829,3.6
20_847,3.9
20_861,2.8
20_898,3.6
20_907,3.4
20_910,3.1
20_916,3.6
20_919,3.8
20_933,3.2
20_936,3.8
20_937,3.6
20_948,3.5
20_971,3.5
20_986,3.6
20_1000,3.4
20_1062,3.9
20_1085,3.5
20_1100,3.2
20_1116,3.2
20_1117,4.1
20_1152,3.5
20_1159,3.5
20_1180,3.7
20_1181,4.3
20_1184,2.8
20_1188,3.9
20_1204,3.1
20_1209,3.9
20_1215,3.7
20_1272,3.2
20_1280,3.8
20_1295,3.1
20_1315,4.4
20_1331,4.2
20_1335,3.3
20_1345,3.5
20_1347,3.8
20_1390,4.2
20_1411,3.2
20_1429,3.6
20_1435,3.1
20_1469,3.7
20_1481,3.2
20_1504,3.7
20_1512,3.6
20_1521,3.4
21_128,3.8
21_197,3.7
21_256,2.8
21_277,4.3
21_310,3.3
21_405,3.9
21_572,3.7
21_585,3.8
21_601,4.1
21_603,2.8
21_645,3.9
21_796,3.3
21_1011,3.8
21_1154,3.8
21_1294,4.1
21_1296,3.9
21_1460,4.0
22_50,3.0
22_144,3.5
22_247,3.2
22_365,2.8
22_575,3.3
22_655,3.3
22_791,3.4
22_800,3.3
22_933,3.1
22_952,3.1
22_1330,3.4
22_1338,3.3
22_1390,4.2
22_1504,3.3
23_38,3.3
23_110,3.5
23_129,3.5
23_131,3.4
23_134,3.3
23_163,3.5
23_165,3.6
23_171,3.4
23_225,3.3
23_262,3.5
23_275,3.7
23_340,3.1
23_372,3.4
23_378,3.4
23_413,3.3
23_467,3.8
23_475,3.5
23_479,3.1
23_527,3.2
23_557,3.3
23_562,3.5
23_566,3.7
23_590,3.5
23_593,3.1
23_604,3.4
23_605,3.3
23_608,3.3
23_615,3.5
23_630,2.9
23_643,3.1
23_678,3.5
23_683,3.4
23_709,3.4
23_724,4.0
23_763,3.7
23_788,3.4
23_792,3.0
23_794,3.0
23_830,3.1
23_834,3.4
23_842,3.3
23_928,3.2
23_957,3.9
23_1000,3.6
23_1008,3.2
23_1016,3.3
23_1024,3.1
23_1035,3.2
23_1043,3.3
23_1059,3.4
23_1078,3.4
23_1210,3.4
23_1219,3.3
23_1253,3.9
23_1257,3.2
23_1258,3.9
23_1267,3.7
23_1273,3.1
23_1309,3.8
23_1390,4.1
23_1392,3.4
23_1397,3.6
23_1428,3.4
23_1449,3.6
23_1459,3.5
23_1485,3.2
23_1515,3.5
23_1528,3.2
24_260,3.5
24_275,3.4
24_590,3.3
24_709,3.2
24_747,3.5
24_839,3.5
24_1399,3.3
25_51,3.8
25_81,3.9
25_92,3.4
25_138,3.9
25_184,3.8
25_198,3.8
25_209,4.1
25_232,4.0
25_293,3.1
25_298,3.9
25_322,3.5
25_350,3.6
25_376,3.4
25_377,3.7
25_379,3.7
25_453,4.1
25_477,3.4
25_487,3.7
25_512,4.0
25_516,2.9
25_522,4.0
25_573,3.9
25_600,3.7
25_602,3.7
25_640,3.3
25_653,3.8
25_673,3.4
25_688,3.6
25_712,4.3
25_726,4.2
25_759,3.8
25_777,2.9
25_796,3.8
25_811,3.9
25_870,3.6
25_912,3.7
25_914,3.4
25_916,3.6
25_1027,3.1
25_1044,3.8
25_1048,3.3
25_1080,4.2
25_1082,3.8
25_1083,3.1
25_1106,4.4
25_1191,3.6
25_1197,3.9
25_1210,3.6
25_1226,3.2
25_1227,3.4
25_1258,3.3
25_1270,3.6
25_1303,3.6
25_1345,3.7
25_1346,3.7
25_1373,4.3
25_1379,3.5
25_1398,3.7
25_1460,3.7
25_1481,2.9
25_1504,3.8
25_1524,3.5
25_1526,3.8
25_1539,3.7
26_9,3.9
26_112,3.4
26_162,4.0
26_271,3.8
26_322,3.6
26_386,3.6
26_403,3.9
26_575,3.6
26_644,3.7
26_709,3.4
26_912,3.9
26_1000,4.0
26_1023,4.1
26_1092,3.6
26_1197,3.9
26_1254,3.5
26_1318,3.6
26_1480,3.5
27_182,3.6
27_309,3.1
27_399,3.4
27_709,3.1
27_1090,3.7
27_1219,3.1
27_1408,3.7
28_9,3.7
28_42,4.3
28_81,3.7
28_128,4.1
28_162,4.1
28_177,3.7
28_226,3.5
28_274,3.6
28_277,4.3
28_318,4.0
28_320,3.3
28_336,3.7
28_350,3.7
28_507,3.4
28_528,3.2
28_529,3.4
28_535,3.7
28_547,3.7
28_578,3.3
28_591,3.7
28_601,4.2
28_757,3.8
28_786,3.4
28_796,3.3
28_843,3.1
28_962,3.4
28_1010,4.0
28_1011,3.9
28_1038,4.0
28_1113,3.8
28_1117,4.2
28_1157,4.1
28_1167,3.7
28_1181,4.5
28_1193,3.4
28_1198,3.9
28_1286,4.0
28_1444,3.7
28_1484,4.0
28_1515,3.5
28_1517,3.9
29_45,3.7
29_82,3.5
29_91,3.3
29_101,4.1
29_168,3.6
29_251,3.6
29_252,3.9
29_277,4.3
29_310,4.2
29_313,3.4
29_320,3.3
29_322,4.1
29_343,3.5
29_344,3.2
29_424,4.1
29_451,3.5
29_548,4.0
29_562,3.9
29_573,3.8
29_579,3.3
29_614,3.4
29_616,3.4
29_692,3.4
29_732,3.9
29_761,3.3
29_763,3.9
29_769,3.7
29_776,3.7
29_788,3.4
29_796,3.2
29_797,3.8
29_835,3.2
29_851,2.8
29_898,3.1
29_913,4.1
29_919,3.9
29_924,3.1
29_944,4.1
29_971,3.5
29_1002,3.9
29_1010,3.4
29_1011,3.9
29_1018,3.8
29_1023,3.9
29_1025,3.3
29_1033,3.6
29_1051,3.2
29_1062,3.9
29_1079,3.5
29_1083,3.6
29_1105,3.9
29_1112,3.6
29_1117,3.8
29_1119,3.2
29_1143,3.2
29_1157,4.2
29_1159,3.5
29_1183,3.0
29_1188,3.7
29_1191,3.5
29_1265,3.0
29_1266,3.3
29_1286,3.7
29_1303,3.5
29_1306,3.3
29_1324,3.6
29_1331,4.2
29_1356,4.0
29_1359,3.8
29_1360,3.5
29_1372,3.2
29_1379,3.3
29_1387,3.8
29_1416,3.6
29_1501,3.1
29_1515,3.5
29_1525,3.8
29_1526,3.7
30_8,3.3
30_51,3.7
30_67,3.7
30_68,3.4
30_77,3.2
30_85,2.9
30_142,3.9
30_148,3.3
30_161,2.9
30_197,3.7
30_216,3.1
30_247,3.5
30_258,3.0
30_280,3.2
30_291,3.1
30_309,3.2
30_323,3.6
30_328,3.1
30_333,3.9
30_335,3.5
30_369,3.7
30_393,3.6
30_403,3.8
30_406,3.2
30_423,3.2
30_453,3.6
30_472,3.6
30_483,3.0
30_489,3.1
30_509,3.7
30_519,3.2
30_655,3.3
30_688,3.0
30_693,3.3
30_694,3.8
30_704,4.2
30_716,3.8
30_717,3.1
30_741,3.0
30_747,3.3
30_754,2.9
30_784,3.5
30_792,3.2
30_832,3.1
30_869,3.4
30_879,3.3
30_894,2.9
30_911,3.2
30_929,3.1
30_947,2.9
30_962,3.0
30_970,3.0
30_983,3.3
30_993,3.7
30_1001,3.4
30_1022,2.8
30_1031,3.2
30_1035,2.9
30_1059,3.1
30_1078,3.5
30_1094,3.6
30_1096,4.1
30_1119,3.2
30_1127,3.0
30_1128,3.2
30_1134,4.1
30_1151,3.5
30_1157,4.3
30_1159,3.2
30_1178,3.2
30_1184,3.4
30_1205,2.9
30_1215,3.5
30_1220,3.4
30_1229,3.1
30_1243,3.8
30_1266,3.4
30_1298,3.0
30_1299,3.4
30_1397,3.3
30_1398,3.5
30_1452,3.6
30_1465,3.8
30_1473,3.5
30_1486,3.1
30_1499,3.2
30_1512,3.6
31_3,3.9
31_67,3.6
31_83,3.4
31_117,3.2
31_128,4.3
31_148,3.1
31_200,3.6
31_281,3.5
31_640,3.3
31_644,3.7
31_645,4.3
31_667,3.2
31_705,3.8
31_709,3.3
31_755,4.0
31_804,3.6
31_810,3.3
31_919,4.2
31_952,3.7
31_1044,3.9
31_1181,4.1
31_1194,3.6
31_1257,3.6
31_1325,3.2
31_1392,3.3
31_1453,3.3
31_1481,3.7
31_1526,3.9
32_97,3.9
32_127,3.6
32_138,3.6
32_177,4.0
32_196,3.4
32_232,4.0
32_333,3.7
32_548,4.1
