"USER_ID_MOVIE_ID","PREDICTED_RATING"
1_10,2.6
1_67,4.4
1_82,3.1
1_97,3.6
1_121,2.9
1_138,4.1
1_142,3.5
1_148,3.4
1_211,3.3
1_254,2.1
1_322,3.7
1_375,4.1
1_437,3.5
1_468,3.7
1_487,2.9
1_556,3.4
1_562,4.2
1_570,2.7
1_589,3.8
1_614,3.7
1_655,3.2
1_682,3.7
1_709,3.0
1_732,2.8
1_740,3.0
1_803,3.1
1_834,2.7
1_895,2.7
1_912,3.9
1_919,4.0
1_936,4.0
1_947,4.3
1_948,3.9
1_971,1.5
1_980,3.4
1_986,3.3
1_1075,3.7
1_1086,3.3
1_1110,2.9
1_1116,2.5
1_1145,2.0
1_1154,3.7
1_1176,3.9
1_1191,3.3
1_1197,4.1
1_1202,3.4
1_1205,3.1
1_1222,3.2
1_1306,4.0
1_1321,2.8
1_1324,4.0
1_1331,4.1
1_1332,2.3
1_1379,3.6
1_1398,4.5
1_1439,3.1
1_1473,3.8
1_1504,4.0
1_1532,3.6
2_83,4.0
2_305,2.5
2_306,3.9
2_403,3.4
2_475,4.1
2_755,3.7
2_757,3.9
2_776,4.0
2_808,3.8
2_810,3.7
2_1008,4.1
2_1032,3.9
2_1049,4.5
2_1224,4.0
2_1249,3.0
2_1306,3.5
2_1325,3.2
2_1364,4.0
2_1379,3.6
2_1383,3.8
2_1398,4.0
3_103,3.5
3_168,4.5
3_218,3.8
3_395,4.5
3_506,4.1
3_533,2.3
3_732,2.4
3_757,3.2
3_827,3.5
3_856,3.2
3_875,3.9
3_948,2.5
3_1011,4.4
3_1023,4.8
3_1105,3.7
3_1117,4.7
3_1168,4.1
3_1188,3.9
3_1393,4.6
3_1481,2.4
4_275,3.2
4_323,3.2
4_330,3.4
4_528,3.4
4_800,3.9
4_810,3.5
4_912,4.2
4_1175,2.1
4_1256,3.7
4_1257,3.7
5_67,4.9
5_128,4.3
5_203,3.6
5_290,4.2
5_395,4.0
5_538,4.2
5_712,4.3
5_715,4.2
5_716,3.8
5_945,4.3
5_948,4.1
5_962,4.0
5_1023,4.2
